ym,FEDFUNDS,MORTGAGE30US,CPIAUCSL,UNRATE,DEXUSEU,T10Y2Y,HOUST,PERMIT,FEDFUNDS_CHANGE,MORTGAGE30US_CHANGE,INFLATION_RATE,FEDFUNDS_LAG1,FEDFUNDS_LAG3,MORTGAGE30US_LAG1
1987-09,4.5508111264511575,5.781132854962994,110.68545069275541,5.181365160302735,0.9980476385531776,1.0195999800613536,1438.9725892870695,1792.9373787066654,1.4784612250564724,0.849488937698859,-0.9389580744909143,3.072349901394685,3.856017729926741,4.931643917264135
1987-10,3.7443563683953607,5.557894357139384,111.41350643830756,4.92908446507629,1.0153654997883184,0.9658821081603648,1313.7131993653343,1487.0243762763914,-0.8064547580557968,-0.22323849782361016,0.6577700510730367,4.5508111264511575,3.2847884788927435,5.781132854962994
1987-11,3.9300282796655046,5.308945358212686,112.13953456046441,6.159956012894322,1.0174048143478203,0.9428379643403333,1186.4190099965258,1470.6728303007485,0.18567191127014393,-0.2489489989266982,0.6516518018027551,3.7443563683953607,3.072349901394685,5.557894357139384
1987-12,3.2226607863892136,5.772770594118505,112.39541712003464,5.236148938905979,1.0042972008594124,1.480690642307009,1270.7038383921372,1754.0116613572245,-0.707367493276291,0.46382523590581926,0.22818229144001556,3.9300282796655046,4.5508111264511575,5.308945358212686
1988-01,3.7013544935090352,5.36895654803224,113.28544551973509,5.524664326246947,1.0108304595093582,1.143090770912521,1525.6816188693304,1666.4833345123238,0.4786937071198216,-0.40381404608626514,0.7918725002372007,3.2226607863892136,3.7443563683953607,5.772770594118505
1988-02,4.067247703757745,5.1038212168133645,115.15830506026487,5.531833039194085,1.1046727544506882,1.5864245884915735,1348.1298736992082,1521.487839991817,0.36589321024870936,-0.26513533121887534,1.6532216755094975,3.7013544935090352,3.9300282796655046,5.36895654803224
1988-03,3.474249128048363,5.83509925610494,113.39304233940294,5.730839581056733,1.0537540275862773,1.1831972743692754,1357.21752378331,1668.06955934297,-0.5929985757093816,0.7312780392915759,-1.5329009227238344,4.067247703757745,3.2226607863892136,5.1038212168133645
1988-04,4.2752628444509115,5.555279353970405,114.91800751517702,5.906979495332715,1.0118991277674252,0.959505240294044,1357.4853753908221,1526.8686046542468,0.8010137164025486,-0.2798199021345358,1.34484898218854,3.474249128048363,3.7013544935090352,5.83509925610494
1988-05,3.8244603564305963,5.097359377219542,113.82052861142554,5.9439376614188255,1.0624832850819481,1.0882297858571885,1583.6789651286078,1789.785642705789,-0.4508024880203152,-0.4579199767508628,-0.9550103830390011,4.2752628444509115,4.067247703757745,5.555279353970405
1988-06,4.015986261031656,5.365835106902338,117.38023443089895,5.534302512510616,1.011904248022683,1.5691912624589885,1561.5365243352114,1792.618692850116,0.19152590460105934,0.2684757296827964,3.127472577135859,3.8244603564305963,3.474249128048363,5.097359377219542
1988-07,3.8977105403958094,5.174125564076725,113.64721539588146,5.682408544036171,1.088208252545466,1.3012778484071081,1626.3696513518134,1736.4962478679668,-0.11827572063584624,-0.19170954282561325,-3.18027907604419,4.015986261031656,4.2752628444509115,5.365835106902338
1988-08,5.161100722652125,5.035310743975457,119.10188086582163,5.840523898734403,1.0489879732542489,1.2331607229209187,1394.0103015639759,1723.2857574882833,1.2633901822563156,-0.13881482010126778,4.799647268909535,3.8977105403958094,3.8244603564305963,5.174125564076725
1988-09,4.264267764959286,5.740803508433316,115.91968409871131,5.7042293467622365,1.0260915488614004,1.3851125639097002,1444.7692761445664,1898.285011343894,-0.8968329576928387,0.7054927644578592,-2.671827467355725,5.161100722652125,4.015986261031656,5.035310743975457
1988-10,3.7778626078486974,6.04802965529869,113.6384497957639,6.284005436805255,1.054790149130001,1.463684140673669,1268.7000797318944,1693.7814721852185,-0.48640515711058896,0.3072261468653732,-1.9679438575805897,4.264267764959286,3.8977105403958094,5.740803508433316
1988-11,4.753329254536498,5.067338746466287,117.25620882982157,5.9719340489783255,0.9548049016106565,1.5969518840942318,1573.0775641539153,1558.687267005621,0.9754666466878001,-0.9806909088324023,3.1835695053563873,3.7778626078486974,5.161100722652125,6.04802965529869
1988-12,3.7666009147319133,5.6669493999580105,116.13789668505024,6.067815850222821,0.9779514073000548,1.6732402768619477,1313.4850955440145,1760.9542704342878,-0.9867283398045843,0.5996106534917232,-0.9537338414159269,4.753329254536498,4.264267764959286,5.067338746466287
1989-01,4.5160379809899664,5.3134562637420535,119.68128709797745,6.0687954488226845,0.9755311730075562,1.3215767394690188,1456.675629264508,1963.656409795447,0.7494370662580532,-0.353493136215957,3.0510199633943635,3.7666009147319133,3.7778626078486974,5.6669493999580105
1989-02,3.4659624615657196,5.372538384044899,117.19475204139522,6.244415854323103,1.0433086979346815,1.1382306581792125,1329.85597619636,1597.6771660972236,-1.0500755194242468,0.0590821203028451,-2.07763061116365,4.5160379809899664,4.753329254536498,5.3134562637420535
1989-03,3.815494237947667,5.350417335114113,118.10763313357045,5.9689833619690225,1.123717796915553,1.3305745566062357,1385.1379687629424,1681.9906699124713,0.34953177638194743,-0.022121048930785925,0.7789436611058909,3.4659624615657196,3.7666009147319133,5.372538384044899
1989-04,4.611396632274661,5.277826559529892,115.72091853810893,5.547787590847724,1.1495838488219479,1.4750667446928376,1364.5843233452072,1781.0542798390773,0.7959023943269941,-0.07259077558422078,-2.020796228100119,3.815494237947667,4.5160379809899664,5.350417335114113
1989-05,4.915157797672048,5.559893766509237,119.09538736150185,6.078757462734199,1.070844389302903,1.239915585444943,1391.653769374787,1730.11981204247,0.30376116539738707,0.2820672069793453,2.916040475673931,4.611396632274661,3.4659624615657196,5.277826559529892
1989-06,4.664137728069484,5.303787615254086,115.65224134674209,5.785308092514748,1.064903156545665,1.250805617057137,1402.5019865273302,1624.0092461443596,-0.2510200696025642,-0.25610615125515146,-2.8910825944152174,4.915157797672048,3.815494237947667,5.559893766509237
1989-07,4.5527200769001075,5.641363860276931,117.83219435302856,5.84384100482267,0.95072315859832,1.5204715550260053,1405.4000881856973,1881.5922329852633,-0.11141765116937652,0.337576245022845,1.8849206733059898,4.664137728069484,4.611396632274661,5.303787615254086
1989-08,4.491635637881168,5.551725470818233,123.0208293122886,6.1998894366448924,1.0145533902562198,1.4513695021233395,1547.2104363081673,2030.2409468155865,-0.06108443901893956,-0.08963838945869806,4.403410279973863,4.5527200769001075,4.915157797672048,5.641363860276931
1989-09,3.9341136054424517,5.501095881498617,123.57160031730166,6.4168593792914095,1.0032047589111879,1.476951264806321,1356.8759287121786,1780.018719107443,-0.5575220324387162,-0.05062958931961603,0.44770548864934145,4.491635637881168,4.664137728069484,5.551725470818233
1989-10,4.344174795860981,5.30590549637021,123.35091512356993,6.072986820092859,1.0124541734985673,1.3278886953632338,1492.7344209311152,1652.418842871318,0.4100611904185296,-0.1951903851284067,-0.1785889259061646,3.9341136054424517,4.5527200769001075,5.501095881498617
1989-11,4.504026464717907,5.409946245107079,121.06604771374157,6.180319485146974,1.0359876197673124,1.442605642652337,1595.6250973087122,1579.2303130977914,0.15985166885692603,0.1040407487368693,-1.8523311379890828,4.344174795860981,4.491635637881168,5.30590549637021
1989-12,5.2926741618623705,5.8138048900352555,123.40457728771604,6.619228352893871,1.0216840996530505,1.3128374497332223,1425.4873151499703,1800.0330532149549,0.7886476971444631,0.40385864492817625,1.9316146996917638,4.504026464717907,3.9341136054424517,5.409946245107079
1990-01,4.965199372033037,5.741077701404781,123.99279492181887,6.201510900636641,0.947212927035359,1.6846204874532682,1407.8198367154077,1905.2809155848413,-0.3274747898293331,-0.07272718863047434,0.4766578736633109,5.2926741618623705,4.344174795860981,5.8138048900352555
1990-02,3.940649175642787,5.3005546933668946,122.18327062161491,6.930334509855548,1.0844581016229926,1.7224240167349032,1459.1892892341366,1833.3424652489948,-1.0245501963902504,-0.4405230080378866,-1.4593785883646904,4.965199372033037,4.504026464717907,5.741077701404781
1990-03,5.012484117687491,5.626042171534849,128.0067966035343,6.339847439570388,0.99430540257343,1.1548247452951963,1602.6679066427469,1779.3053868319719,1.0718349420447035,0.32548747816795487,4.766222046841473,3.940649175642787,5.2926741618623705,5.3005546933668946
1990-04,4.6856598726425736,5.823481352974911,127.25472458115134,5.662147847896634,1.0607800678938484,1.3467413639824684,1506.3818576076317,1711.9155278016776,-0.32682424504491703,0.19743918144006134,-0.5875250708072155,5.012484117687491,4.965199372033037,5.626042171534849
1990-05,4.56697718213162,5.098467161571807,125.55807165234067,6.436375297803439,1.1533921472718722,1.2418102023672912,1435.946026164398,1654.3636382407065,-0.11868269051095393,-0.7250141914031039,-1.3332730351623967,4.6856598726425736,3.940649175642787,5.823481352974911
1990-06,5.237984220006865,5.7629206380589295,126.55377167798906,6.344527344476317,1.0045841045411634,1.4194733538987339,1539.3708241066101,1888.1477044760607,0.6710070378752455,0.6644534764871226,0.7930195267775275,4.56697718213162,5.012484117687491,5.098467161571807
1990-07,5.473817035316683,5.401149342064357,127.4167656158951,6.636720459680223,0.9248992230279948,1.5410404977278729,1382.4877923643553,1899.9419376969338,0.23583281530981814,-0.3617712959945729,0.6819187816084149,5.237984220006865,4.6856598726425736,5.7629206380589295
1990-08,5.449584567680454,5.770540005140205,123.41653026315142,6.471168565411526,1.0379685117990602,1.2759351785282789,1562.4038681512416,1606.8696484063744,-0.024232467636228883,0.36939066307584856,-3.139489009478247,5.473817035316683,4.56697718213162,5.401149342064357
1990-09,4.589411897624709,5.3692068682430305,127.5056452349588,6.24689857928025,1.1081666015420168,1.3895129100945558,1536.495649766715,1984.9605693770661,-0.8601726700557455,-0.40133313689717465,3.313263598554017,5.449584567680454,5.237984220006865,5.770540005140205
1990-10,4.878932574047827,5.054944941779405,127.13603150400441,5.940165802627469,1.1518805775844265,1.3809969311849848,1466.0363115712,1864.6447580873983,0.28952067642311796,-0.31426192646362594,-0.28988028747535255,4.589411897624709,5.473817035316683,5.3692068682430305
1990-11,5.223123721609913,5.105773253509856,126.99675998021017,6.263563908140892,0.9933249139565664,1.6310266740543091,1413.9553174665534,1965.0365538325307,0.34419114756208646,0.050828311730451325,-0.10954528165356692,4.878932574047827,5.449584567680454,5.054944941779405
1990-12,5.5686463010764475,5.605490287295528,128.9377994142281,6.089723133748789,1.0804710634531045,1.6111065591383764,1409.95641971756,1637.1106861096607,0.3455225794665342,0.49971703378567245,1.5284165000118088,5.223123721609913,4.589411897624709,5.105773253509856
1991-01,4.864090343097096,5.665413966195147,133.59537305369903,6.189120485105251,1.033198724500501,1.4604327814499354,1552.7302296158073,1635.099095991769,-0.7045559579793519,0.05992367889961869,3.6122639448094906,5.5686463010764475,4.878932574047827,5.605490287295528
1991-02,5.033067356868353,5.312039661475729,131.781685722534,6.558036282069014,1.0519893282948414,1.6475636444811563,1622.5835096964038,1781.7042954245878,0.16897701377125696,-0.3533743047194182,-1.357597415021261,4.864090343097096,5.223123721609913,5.665413966195147
1991-03,4.5943582281458,5.770156505886542,129.8576420204344,6.900403501998629,1.190320683404582,1.510157694529149,1436.2043545539277,1860.247636903166,-0.43870912872255285,0.4581168444108128,-1.460023592466908,5.033067356868353,5.5686463010764475,5.312039661475729
1991-04,4.570454751944707,5.074775457025739,132.64516556271232,6.535584341164069,0.9837659593744694,1.5723305056367762,1545.8360197287893,2015.5597645827568,-0.023903476201092566,-0.6953810488608028,2.146599536929261,4.5943582281458,4.864090343097096,5.770156505886542
1991-05,5.595250960722162,5.547470970617871,134.798710873172,6.07594726318849,1.072406527210968,1.9683918740843716,1291.1693790522447,1884.5589108744177,1.0247962087774551,0.47269551359213224,1.6235384842891554,4.570454751944707,5.033067356868353,5.074775457025739
1991-06,5.886930011189671,5.197466586388555,134.34926736582554,6.585398110987468,1.0839032991618758,1.9087042700770718,1441.0976290962296,1770.2907829984886,0.29167905046750864,-0.3500043842293161,-0.3334182533609953,5.595250960722162,4.5943582281458,5.547470970617871
1991-07,5.192013339363422,5.358112860980037,133.11926073984034,6.828085010486853,1.1156010014443107,1.387475681096182,1495.9536152490855,1675.5817064616606,-0.6949166718262489,0.16064627459148184,-0.9155290907809421,5.886930011189671,4.570454751944707,5.197466586388555
1991-08,5.748374372675005,5.560194095623595,132.20612644458885,6.30300940397599,1.0669977563772008,1.8199861622654419,1407.4043707541905,1945.43035199613,0.5563610333115827,0.20208123464355854,-0.6859520479429837,5.192013339363422,5.595250960722162,5.358112860980037
1991-09,5.445391416517269,5.279582915033186,135.3964466272272,6.4623556602787104,1.078281829377052,1.8228332645803937,1403.848805656781,1680.9012730909017,-0.3029829561577353,-0.2806111805904097,2.4131409552911265,5.748374372675005,5.886930011189671,5.560194095623595
1991-10,4.959349973348741,5.413497628138446,135.2869707708435,6.523349031638472,1.0440712898511073,1.4372807662873166,1429.6622907042838,1990.6698883742417,-0.4860414431685287,0.13391471310526004,-0.08085578248968606,5.445391416517269,5.192013339363422,5.279582915033186
1991-11,5.479310250888594,5.821337974295453,136.79038644005547,6.299617510547382,1.0778781157860244,1.8369323165972895,1524.4150568948182,1759.4682207967937,0.5199602775398535,0.40784034615700726,1.1112789802637524,4.959349973348741,5.748374372675005,5.413497628138446
1991-12,6.083694840172678,5.3364006496710426,136.77034360336393,6.745475711656231,1.048023763327283,1.986869154655807,1475.0339321765512,1982.5589607370603,0.6043845892840833,-0.4849373246244104,-0.0146522260907056,5.479310250888594,5.445391416517269,5.821337974295453
1992-01,5.31218469536309,5.749630154652843,138.09910543063867,6.530369374672632,1.0970170616899497,1.460741166072082,1268.3311659309613,1871.0108071583916,-0.7715101448095876,0.41322950498180067,0.9715277393234967,6.083694840172678,4.959349973348741,5.3364006496710426
1992-02,6.127193466420671,5.148905224784967,135.42952957687888,6.707931003707058,1.048206446698188,1.5075770748793544,1278.289142325465,1770.706084718867,0.8150087710575811,-0.6007249298678765,-1.9330869996841527,5.31218469536309,5.479310250888594,5.749630154652843
1992-03,4.04912167190896,5.6350981862972995,139.63478813126866,6.330993873056998,1.0862838108579238,1.9002964103578357,1427.6960431068724,1722.1825165709847,-2.078071794511711,0.4861929615123328,3.1051267530266324,6.127193466420671,6.083694840172678,5.148905224784967
1992-04,5.783412800576578,5.896416726435892,137.8951992093848,6.480924726424363,1.0667007353180844,1.7566074627209194,1531.9943930882635,1740.725367362348,1.7342911286676177,0.2613185401385927,-1.2458134145256872,4.04912167190896,5.31218469536309,5.6350981862972995
1992-05,5.428793405101294,4.7096964372457535,142.15052174525053,6.843545416927079,1.1251946570496636,1.818004613362876,1209.139542033701,1829.9180381599942,-0.3546193954752841,-1.1867202891901387,3.0859105757585548,5.783412800576578,6.127193466420671,5.896416726435892
1992-06,5.247911958715596,5.198824399788926,137.12162436382087,6.529395667973111,1.0670438376833116,1.7810837313292478,1431.4038784889553,1784.4279743516174,-0.1808814463856976,0.48912796254317215,-3.5377269950806034,5.428793405101294,4.04912167190896,4.7096964372457535
1992-07,5.454775851810734,5.597182664378122,142.4719276063305,7.173492931704537,0.981676318509697,1.7962161012010232,1426.0631288494187,1700.3265170333032,0.20686389309513764,0.39835826458919676,3.9018668771847453,5.247911958715596,5.783412800576578,5.198824399788926
1992-08,4.425921713697381,5.348785853448376,139.8958215669253,6.549412429911866,1.1341314022774602,1.4577469765020963,1614.658539844168,1747.890580126315,-1.0288541381133527,-0.24839681092974608,-1.8081499160475634,5.454775851810734,5.428793405101294,5.597182664378122
1992-09,5.320008809489526,5.5061578119847026,138.6971639927711,6.7503473873413595,1.0264489940468213,1.937321871677189,1434.2870468764181,1773.1482142965708,0.8940870957921447,0.15737195853632624,-0.8568215695997528,4.425921713697381,5.247911958715596,5.348785853448376
1992-10,5.617864680322522,5.198215166314568,139.53222833189136,6.97609494693845,1.0397404005045732,1.966444717036858,1507.8821081583214,1503.9961882491941,0.29785587083299614,-0.30794264567013485,0.602077443460769,5.320008809489526,5.454775851810734,5.5061578119847026
1992-11,6.187041488115322,5.389472583696838,140.35930538361137,6.283918659068277,1.043331518270515,1.691167465229837,1480.3344245987591,1809.9251212279942,0.5691768077928003,0.1912574173822703,0.5927498339327819,5.617864680322522,4.425921713697381,5.198215166314568
1992-12,5.197065417286375,5.3003720205504,142.34833189280383,6.19402932221923,1.142515041769537,1.732718704658658,1249.6111917364253,1632.6572393235103,-0.9899760708289476,-0.0891005631464381,1.417096289951214,6.187041488115322,5.320008809489526,5.389472583696838
1993-01,5.059377523524556,5.680490539930003,143.045670976071,6.2771495568170055,0.9676806012981513,1.4394097682626366,1535.783531657836,1606.8838582748601,-0.1376878937618189,0.38011851937960284,0.4898821601873715,5.197065417286375,5.617864680322522,5.3003720205504
1993-02,5.219485277477624,5.389070858719749,141.35259999212283,7.125925101362297,1.2320154671970291,1.8525472270709116,1476.6355874911644,1537.6465942740956,0.16010775395306798,-0.29141968121025386,-1.1835877118094529,5.059377523524556,6.187041488115322,5.680490539930003
1993-03,5.9341181361376,5.3961290069766905,142.95129081547805,6.593622857099843,1.1285870967428302,1.8680197746657745,1501.8965012070082,1519.4924165752523,0.714632858659976,0.007058148256941621,1.1309949894408033,5.219485277477624,5.197065417286375,5.389070858719749
1993-04,5.646158032423814,5.152910797789889,147.78454071722373,7.538395648758522,1.0875948394090085,1.7449282983848184,1839.5101978265907,1566.5282025371357,-0.287960103713786,-0.24321820918680181,3.3810467007146183,5.9341181361376,5.059377523524556,5.3961290069766905
1993-05,5.221578407954122,5.11134712580844,147.45508634020143,6.613140440525655,1.0743291878590826,1.985840827256947,1234.1376271960182,1638.3160466121774,-0.42457962446969155,-0.04156367198144828,-0.22292884994831175,5.646158032423814,5.219485277477624,5.152910797789889
1993-06,5.747077591706472,5.108553605925495,145.37264733934808,6.8489804694731005,1.0919848784955652,1.697603065194473,1610.5294949044992,1951.8042030743727,0.5254991837523502,-0.0027935198829451835,-1.412253081625714,5.221578407954122,5.9341181361376,5.11134712580844
1993-07,5.542276241184156,5.336893460978569,145.0760069563364,7.267168173968553,1.1043888123817154,1.8806320515520678,1404.6772071263408,1648.1237176477441,-0.20480135052231585,0.22833985505307375,-0.2040551564829185,5.747077591706472,5.646158032423814,5.108553605925495
1993-08,5.9806608643198,5.072051821799298,145.74006265343652,7.41700120937829,1.1112111532664979,1.5669136805953314,1457.3710975184617,1726.1809555230448,0.43838462313564364,-0.26484163917927095,0.45772951091767045,5.542276241184156,5.221578407954122,5.336893460978569
1993-09,5.147219313384571,5.2646296466726135,147.22703594546084,7.443978953511961,1.107340385303809,1.7691144871726219,1419.1603391228919,1746.3398512514475,-0.8334415509352286,0.19257782487331543,1.0202913769567168,5.9806608643198,5.747077591706472,5.072051821799298
1993-10,5.335628337174508,5.779236388248895,144.4544148696032,7.198107052272169,1.0846410281511403,1.7417745140138523,1376.2214744429098,1707.2546327228538,0.1884090237899363,0.5146067415762818,-1.8832282114846999,5.147219313384571,5.542276241184156,5.2646296466726135
1993-11,5.303924605848249,5.396449886364912,146.48524692515332,7.152598435085505,1.0708888890251451,1.8243689018908984,1356.4587130133775,1675.2961258292185,-0.03170373132625848,-0.38278650188398355,1.4058636126720758,5.335628337174508,5.9806608643198,5.779236388248895
1993-12,4.7680460578411274,5.015387711176373,144.16283185224484,7.032631919530091,1.073777886296262,1.7079048439994216,1441.0563831432823,1534.0387611493995,-0.5358785480071218,-0.38106217518853835,-1.5854259194409637,5.303924605848249,5.147219313384571,5.396449886364912
1994-01,5.646994146136051,5.4512359785679845,148.79844624521056,7.097586494784444,1.0721737428124658,1.7578590725204972,1250.9215844981773,1844.2965780139657,0.8789480882949237,0.4358482673916111,3.215540603223488,4.7680460578411274,5.335628337174508,5.015387711176373
1994-02,5.627897987122938,4.945729885595091,149.79439187940548,6.707635535778702,1.1391770761771982,1.951546359208237,1472.1036727467151,1879.5912718959307,-0.019096159013113123,-0.5055060929728938,0.6693252915784376,5.646994146136051,5.303924605848249,5.4512359785679845
1994-03,5.497669724855101,4.433608584440481,148.03362707540126,6.636152013321053,1.1127275731632402,1.7010069365431246,1349.7099701518257,1453.186837559079,-0.13022826226783657,-0.5121213011546093,-1.1754544225005104,5.627897987122938,4.7680460578411274,4.945729885595091
1994-04,5.374869004447223,4.719135493433346,152.64797352658007,6.888925770798327,0.936583166126838,1.4689063358982315,1272.486556728519,1524.4412232703744,-0.12280072040787804,0.2855269089928649,3.1170934215024593,5.497669724855101,5.646994146136051,4.433608584440481
1994-05,4.780834523354205,4.436470639848178,147.54846867399533,6.846913851953694,1.1169421373072779,2.1418392419387833,1334.5403574316056,1605.811616556342,-0.5940344810930185,-0.28266485358516835,-3.3406960700312127,5.374869004447223,5.627897987122938,4.719135493433346
1994-06,5.273863316716269,4.86804192907373,147.57125023958037,6.769735400770409,1.0944199941977402,2.0697523678072995,1499.1925098333895,1515.5589154736203,0.49302879336206384,0.4315712892255519,0.01544005558971051,4.780834523354205,5.497669724855101,4.436470639848178
1994-07,5.307804767867787,4.95445985942992,151.44890363711994,7.122056864318987,1.0842753643726415,1.536386175844496,1313.7716065158027,1683.7893533712706,0.033941451151518365,0.08641793035619028,2.627648265664373,5.273863316716269,5.374869004447223,4.86804192907373
1994-08,5.072310799375181,5.426964348323274,153.5941966052243,7.206870082835329,1.0663039762644162,1.9339952294871396,1396.8734438576855,1527.3114450935043,-0.23549396849260607,0.47250448889335406,1.416512709292772,5.307804767867787,4.780834523354205,4.95445985942992
1994-09,5.386406932624822,4.99688057346268,155.36785538291574,6.95363843672194,1.1424460587236345,1.6965112107308837,1281.554783974892,1866.007276865378,0.3140961332496408,-0.4300837748605941,1.1547693968217976,5.072310799375181,5.273863316716269,5.426964348323274
1994-10,5.661990295592112,4.8075218990895365,151.58223147426213,7.376912137708938,1.1341186456655445,1.8506934323494555,1423.9682745753887,1740.4339507652671,0.27558336296729014,-0.18935867437314347,-2.436555424752207,5.386406932624822,5.307804767867787,4.99688057346268
1994-11,6.395289588760433,5.0962141379728045,155.15736166686258,6.597380992345323,1.0485916648433182,1.8575677859733366,1410.1599362659852,1614.3211001918187,0.7332992931683213,0.288692238883268,2.3585417352874227,5.661990295592112,5.072310799375181,4.8075218990895365
1994-12,5.531036165576173,4.157893329780607,153.42298306099858,6.887721398483885,1.108072664783695,1.752405369081188,1519.8146174036294,1703.1766636970187,-0.8642534231842607,-0.9383208081921977,-1.117819088460581,6.395289588760433,5.386406932624822,5.0962141379728045
1995-01,5.56339427255687,4.865471264828087,153.65474540011837,6.736400019472478,1.0396129439614306,1.642934647993657,1310.6575695202273,1703.660003016409,0.03235810698069752,0.70757793504748,0.15106103042439312,5.531036165576173,5.661990295592112,4.157893329780607
